(11.0,15.0,0.0),(12.0,15.0,0.0),(12.0,16.0,0.0);(0,471:2);9.26875211764
(11.0,16.0,0.0),(11.0,15.0,0.0),(12.0,16.0,0.0);(0,500:1),(1,502:2);9.60828312341
(12.0,15.0,0.0),(13.0,15.0,0.0),(13.0,16.0,0.0);(0,473:2);12.7576900158
(12.0,16.0,0.0),(12.0,15.0,0.0),(13.0,16.0,0.0);(0,502:1),(1,504:2);9.26875211764
(13.0,15.0,0.0),(14.0,15.0,0.0),(14.0,16.0,0.0);(0,475:2);13.5654294295
(13.0,16.0,0.0),(13.0,15.0,0.0),(14.0,16.0,0.0);(0,504:1),(1,506:2);17.0
(14.0,15.0,0.0),(15.0,15.0,0.0),(15.0,16.0,0.0);(0,477:2);13.5654294295
(14.0,16.0,0.0),(14.0,15.0,0.0),(15.0,16.0,0.0);(0,506:1),(1,508:2);13.5654294295
(15.0,15.0,0.0),(16.0,15.0,0.0),(16.0,16.0,0.0);(0,479:2);8.04435859887
(15.0,16.0,0.0),(15.0,15.0,0.0),(16.0,16.0,0.0);(0,508:1),(1,510:2);12.4275890825
